TestID,Scenario,SortMode,BiasFactor,BiasCap,VoxelSize,TileSize,AvgLength,Cohesion,TimeMs
349,Chinese Wall,Alvo,0.75,0.50,0.160,16,25.88,14.8209,2
350,Chinese Wall,Alvo,0.75,0.50,0.160,32,25.88,16.4423,1
351,Chinese Wall,Alvo,0.75,0.50,0.160,64,25.81,17.2046,1
352,Chinese Wall,Alvo,0.75,0.50,0.160,128,26.48,16.7949,0
353,Chinese Wall,Alvo,0.75,0.75,0.020,16,26.68,11.6786,66
354,Chinese Wall,Alvo,0.75,0.75,0.020,32,26.61,12.6108,17
355,Chinese Wall,Alvo,0.75,0.75,0.020,64,26.01,13.7400,5
356,Chinese Wall,Alvo,0.75,0.75,0.020,128,25.95,14.7761,2
357,Chinese Wall,Alvo,0.75,0.75,0.050,16,26.42,11.8582,10
358,Chinese Wall,Alvo,0.75,0.75,0.050,32,25.87,14.1625,3
359,Chinese Wall,Alvo,0.75,0.75,0.050,64,26.01,14.5574,1
360,Chinese Wall,Alvo,0.75,0.75,0.050,128,25.86,15.6531,1
361,Chinese Wall,Alvo,0.75,0.75,0.100,16,25.85,14.0864,6
362,Chinese Wall,Alvo,0.75,0.75,0.100,32,26.00,14.6885,1
363,Chinese Wall,Alvo,0.75,0.75,0.100,64,25.85,15.6531,1
364,Chinese Wall,Alvo,0.75,0.75,0.100,128,27.15,16.2558,1
365,Chinese Wall,Alvo,0.75,0.75,0.160,16,25.91,14.7761,2
366,Chinese Wall,Alvo,0.75,0.75,0.160,32,25.68,16.3269,1
367,Chinese Wall,Alvo,0.75,0.75,0.160,64,25.62,16.2826,1
368,Chinese Wall,Alvo,0.75,0.75,0.160,128,26.48,16.7949,1
369,Chinese Wall,Alvo,0.75,1.00,0.020,16,26.25,6.4428,398
370,Chinese Wall,Alvo,0.75,1.00,0.020,32,25.88,6.6149,45
371,Chinese Wall,Alvo,0.75,1.00,0.020,64,26.03,12.5413,17
372,Chinese Wall,Alvo,0.75,1.00,0.020,128,25.80,14.5294,3
373,Chinese Wall,Alvo,0.75,1.00,0.050,16,26.35,10.6774,33
374,Chinese Wall,Alvo,0.75,1.00,0.050,32,25.80,13.6145,5
375,Chinese Wall,Alvo,0.75,1.00,0.050,64,25.69,8.4808,2
376,Chinese Wall,Alvo,0.75,1.00,0.050,128,25.86,15.6531,1
377,Chinese Wall,Alvo,0.75,1.00,0.100,16,25.82,13.5476,5
378,Chinese Wall,Alvo,0.75,1.00,0.100,32,25.68,8.4762,7
379,Chinese Wall,Alvo,0.75,1.00,0.100,64,25.85,15.6531,1
380,Chinese Wall,Alvo,0.75,1.00,0.100,128,27.15,16.2093,1
381,Chinese Wall,Alvo,0.75,1.00,0.160,16,25.77,14.5294,2
382,Chinese Wall,Alvo,0.75,1.00,0.160,32,25.62,16.2500,1
383,Chinese Wall,Alvo,0.75,1.00,0.160,64,26.00,13.6731,1
384,Chinese Wall,Alvo,0.75,1.00,0.160,128,26.48,16.7949,0
385,Chinese Wall,Alvo,0.90,0.01,0.020,16,26.72,12.0873,69
386,Chinese Wall,Alvo,0.90,0.01,0.020,32,26.82,13.2250,18
387,Chinese Wall,Alvo,0.90,0.01,0.020,64,26.08,14.5158,4
388,Chinese Wall,Alvo,0.90,0.01,0.020,128,25.91,14.8209,2
389,Chinese Wall,Alvo,0.90,0.01,0.050,16,26.40,12.7349,10
390,Chinese Wall,Alvo,0.90,0.01,0.050,32,25.88,14.1750,3
391,Chinese Wall,Alvo,0.90,0.01,0.050,64,26.06,14.5574,1
392,Chinese Wall,Alvo,0.90,0.01,0.050,128,26.13,16.0417,1
393,Chinese Wall,Alvo,0.90,0.01,0.100,16,25.88,14.0988,3
394,Chinese Wall,Alvo,0.90,0.01,0.100,32,26.05,14.7049,4
395,Chinese Wall,Alvo,0.90,0.01,0.100,64,26.12,16.0417,1
396,Chinese Wall,Alvo,0.90,0.01,0.100,128,27.39,17.1463,1
397,Chinese Wall,Alvo,0.90,0.01,0.160,16,25.88,14.8209,2
398,Chinese Wall,Alvo,0.90,0.01,0.160,32,25.92,16.4808,1
399,Chinese Wall,Alvo,0.90,0.01,0.160,64,25.81,17.2046,1
400,Chinese Wall,Alvo,0.90,0.01,0.160,128,26.48,16.7949,0
401,Chinese Wall,Alvo,0.90,0.50,0.020,16,26.72,12.0873,63
402,Chinese Wall,Alvo,0.90,0.50,0.020,32,26.82,13.2250,16
403,Chinese Wall,Alvo,0.90,0.50,0.020,64,26.08,14.5158,5
404,Chinese Wall,Alvo,0.90,0.50,0.020,128,25.91,14.8209,2
405,Chinese Wall,Alvo,0.90,0.50,0.050,16,26.40,12.7349,10
406,Chinese Wall,Alvo,0.90,0.50,0.050,32,25.88,14.1750,3
407,Chinese Wall,Alvo,0.90,0.50,0.050,64,26.06,14.5574,1
408,Chinese Wall,Alvo,0.90,0.50,0.050,128,26.13,16.0417,1
409,Chinese Wall,Alvo,0.90,0.50,0.100,16,25.88,14.0988,3
410,Chinese Wall,Alvo,0.90,0.50,0.100,32,26.05,14.7049,1
411,Chinese Wall,Alvo,0.90,0.50,0.100,64,26.12,16.0417,1
412,Chinese Wall,Alvo,0.90,0.50,0.100,128,27.39,17.1463,1
413,Chinese Wall,Alvo,0.90,0.50,0.160,16,25.88,14.8209,2
414,Chinese Wall,Alvo,0.90,0.50,0.160,32,25.92,16.4808,1
415,Chinese Wall,Alvo,0.90,0.50,0.160,64,25.81,17.2046,1
416,Chinese Wall,Alvo,0.90,0.50,0.160,128,26.48,16.7949,3
417,Chinese Wall,Alvo,0.90,0.75,0.020,16,26.69,11.7582,87
418,Chinese Wall,Alvo,0.90,0.75,0.020,32,26.68,12.7758,23
419,Chinese Wall,Alvo,0.90,0.75,0.020,64,26.06,13.9192,5
420,Chinese Wall,Alvo,0.90,0.75,0.020,128,25.95,14.7761,2
421,Chinese Wall,Alvo,0.90,0.75,0.050,16,26.46,12.1377,10
422,Chinese Wall,Alvo,0.90,0.75,0.050,32,25.87,14.1625,3
423,Chinese Wall,Alvo,0.90,0.75,0.050,64,26.01,14.5574,1
424,Chinese Wall,Alvo,0.90,0.75,0.050,128,25.86,15.6531,1
425,Chinese Wall,Alvo,0.90,0.75,0.100,16,25.87,14.0864,9
426,Chinese Wall,Alvo,0.90,0.75,0.100,32,26.00,14.6885,1
427,Chinese Wall,Alvo,0.90,0.75,0.100,64,25.85,15.6531,1
428,Chinese Wall,Alvo,0.90,0.75,0.100,128,27.25,16.3023,1
429,Chinese Wall,Alvo,0.90,0.75,0.160,16,25.91,14.7761,2
430,Chinese Wall,Alvo,0.90,0.75,0.160,32,25.68,16.3269,1
431,Chinese Wall,Alvo,0.90,0.75,0.160,64,25.62,16.2826,1
432,Chinese Wall,Alvo,0.90,0.75,0.160,128,26.48,16.7949,0
433,Chinese Wall,Alvo,0.90,1.00,0.020,16,26.25,6.4428,384
434,Chinese Wall,Alvo,0.90,1.00,0.020,32,25.88,6.6149,53
435,Chinese Wall,Alvo,0.90,1.00,0.020,64,26.03,12.5413,9
436,Chinese Wall,Alvo,0.90,1.00,0.020,128,25.80,14.5294,3
437,Chinese Wall,Alvo,0.90,1.00,0.050,16,26.35,10.6774,31
438,Chinese Wall,Alvo,0.90,1.00,0.050,32,25.80,13.6145,5
439,Chinese Wall,Alvo,0.90,1.00,0.050,64,25.69,8.4808,1
440,Chinese Wall,Alvo,0.90,1.00,0.050,128,25.86,15.6531,1
441,Chinese Wall,Alvo,0.90,1.00,0.100,16,25.82,13.5476,5
442,Chinese Wall,Alvo,0.90,1.00,0.100,32,25.68,8.4762,5
443,Chinese Wall,Alvo,0.90,1.00,0.100,64,25.85,15.6531,2
444,Chinese Wall,Alvo,0.90,1.00,0.100,128,27.15,16.2093,1
445,Chinese Wall,Alvo,0.90,1.00,0.160,16,25.77,14.5294,2
446,Chinese Wall,Alvo,0.90,1.00,0.160,32,25.62,16.2500,1
447,Chinese Wall,Alvo,0.90,1.00,0.160,64,26.00,13.6731,1
448,Chinese Wall,Alvo,0.90,1.00,0.160,128,26.48,16.7949,0
449,Chinese Wall,Alvo,0.95,0.01,0.020,16,26.72,12.0873,80
450,Chinese Wall,Alvo,0.95,0.01,0.020,32,26.56,12.8049,26
451,Chinese Wall,Alvo,0.95,0.01,0.020,64,26.00,12.8037,5
452,Chinese Wall,Alvo,0.95,0.01,0.020,128,25.91,14.8209,2
453,Chinese Wall,Alvo,0.95,0.01,0.050,16,26.51,11.8014,11
454,Chinese Wall,Alvo,0.95,0.01,0.050,32,25.88,14.1750,6
455,Chinese Wall,Alvo,0.95,0.01,0.050,64,26.06,14.5574,1
456,Chinese Wall,Alvo,0.95,0.01,0.050,128,26.13,16.0417,1
457,Chinese Wall,Alvo,0.95,0.01,0.100,16,25.85,14.0988,3
458,Chinese Wall,Alvo,0.95,0.01,0.100,32,26.05,14.7049,1
459,Chinese Wall,Alvo,0.95,0.01,0.100,64,26.12,16.0417,1
460,Chinese Wall,Alvo,0.95,0.01,0.100,128,27.39,16.3023,1
461,Chinese Wall,Alvo,0.95,0.01,0.160,16,25.88,14.8209,6
462,Chinese Wall,Alvo,0.95,0.01,0.160,32,25.92,16.4808,1
463,Chinese Wall,Alvo,0.95,0.01,0.160,64,25.66,16.3261,1
464,Chinese Wall,Alvo,0.95,0.01,0.160,128,26.48,16.7949,0
465,Chinese Wall,Alvo,0.95,0.50,0.020,16,26.72,12.0873,80
466,Chinese Wall,Alvo,0.95,0.50,0.020,32,26.56,12.8049,18
467,Chinese Wall,Alvo,0.95,0.50,0.020,64,26.00,12.8037,5
468,Chinese Wall,Alvo,0.95,0.50,0.020,128,25.91,14.8209,2
469,Chinese Wall,Alvo,0.95,0.50,0.050,16,26.51,11.8014,11
470,Chinese Wall,Alvo,0.95,0.50,0.050,32,25.88,14.1750,3
471,Chinese Wall,Alvo,0.95,0.50,0.050,64,26.06,14.5574,1
472,Chinese Wall,Alvo,0.95,0.50,0.050,128,26.13,16.0417,5
473,Chinese Wall,Alvo,0.95,0.50,0.100,16,25.85,14.0988,3
474,Chinese Wall,Alvo,0.95,0.50,0.100,32,26.05,14.7049,1
475,Chinese Wall,Alvo,0.95,0.50,0.100,64,26.12,16.0417,1
476,Chinese Wall,Alvo,0.95,0.50,0.100,128,27.39,16.3023,1
477,Chinese Wall,Alvo,0.95,0.50,0.160,16,25.88,14.8209,2
478,Chinese Wall,Alvo,0.95,0.50,0.160,32,25.92,16.4808,4
479,Chinese Wall,Alvo,0.95,0.50,0.160,64,25.66,16.3261,1
480,Chinese Wall,Alvo,0.95,0.50,0.160,128,26.48,16.7949,0
481,Chinese Wall,Alvo,0.95,0.75,0.020,16,26.72,12.0873,86
482,Chinese Wall,Alvo,0.95,0.75,0.020,32,26.56,12.8049,21
483,Chinese Wall,Alvo,0.95,0.75,0.020,64,26.00,12.8037,5
484,Chinese Wall,Alvo,0.95,0.75,0.020,128,25.91,14.8209,2
485,Chinese Wall,Alvo,0.95,0.75,0.050,16,26.51,11.8014,11
486,Chinese Wall,Alvo,0.95,0.75,0.050,32,25.88,14.1750,3
487,Chinese Wall,Alvo,0.95,0.75,0.050,64,26.06,14.5574,1
488,Chinese Wall,Alvo,0.95,0.75,0.050,128,26.13,16.0417,1
489,Chinese Wall,Alvo,0.95,0.75,0.100,16,25.85,14.0988,4
490,Chinese Wall,Alvo,0.95,0.75,0.100,32,26.05,14.7049,1
491,Chinese Wall,Alvo,0.95,0.75,0.100,64,26.12,16.0417,1
492,Chinese Wall,Alvo,0.95,0.75,0.100,128,27.39,16.3023,1
493,Chinese Wall,Alvo,0.95,0.75,0.160,16,25.88,14.8209,2
494,Chinese Wall,Alvo,0.95,0.75,0.160,32,25.88,16.4423,1
495,Chinese Wall,Alvo,0.95,0.75,0.160,64,25.60,16.2826,1
496,Chinese Wall,Alvo,0.95,0.75,0.160,128,26.48,16.7949,0
497,Chinese Wall,Alvo,0.95,1.00,0.020,16,26.25,6.4428,371
498,Chinese Wall,Alvo,0.95,1.00,0.020,32,25.88,6.6149,54
499,Chinese Wall,Alvo,0.95,1.00,0.020,64,26.03,12.5413,9
500,Chinese Wall,Alvo,0.95,1.00,0.020,128,25.80,14.5294,2
501,Chinese Wall,Alvo,0.95,1.00,0.050,16,26.35,10.6774,31
502,Chinese Wall,Alvo,0.95,1.00,0.050,32,25.80,13.6145,8
503,Chinese Wall,Alvo,0.95,1.00,0.050,64,25.69,8.4808,2
504,Chinese Wall,Alvo,0.95,1.00,0.050,128,25.86,15.6531,1
505,Chinese Wall,Alvo,0.95,1.00,0.100,16,25.82,13.5476,8
506,Chinese Wall,Alvo,0.95,1.00,0.100,32,25.68,8.4762,2
507,Chinese Wall,Alvo,0.95,1.00,0.100,64,25.85,15.6531,1
508,Chinese Wall,Alvo,0.95,1.00,0.100,128,27.15,16.2093,1
509,Chinese Wall,Alvo,0.95,1.00,0.160,16,25.77,14.5294,2
510,Chinese Wall,Alvo,0.95,1.00,0.160,32,25.62,16.2500,1
511,Chinese Wall,Alvo,0.95,1.00,0.160,64,26.00,13.6731,1
512,Chinese Wall,Alvo,0.95,1.00,0.160,128,26.48,16.7949,1
513,Boulder,Alvo,0.50,0.01,0.020,16,28.15,10.6975,153
514,Boulder,Alvo,0.50,0.01,0.020,32,26.33,7.3220,30
515,Boulder,Alvo,0.50,0.01,0.020,64,26.05,13.4316,12
516,Boulder,Alvo,0.50,0.01,0.020,128,25.48,16.2308,6
517,Boulder,Alvo,0.50,0.01,0.050,16,27.50,12.7120,24
518,Boulder,Alvo,0.50,0.01,0.050,32,25.84,11.8491,3
519,Boulder,Alvo,0.50,0.01,0.050,64,25.31,14.7012,3
520,Boulder,Alvo,0.50,0.01,0.050,128,24.98,15.9474,1
521,Boulder,Alvo,0.50,0.01,0.100,16,25.76,12.0385,6
522,Boulder,Alvo,0.50,0.01,0.100,32,25.32,14.5682,2
523,Boulder,Alvo,0.50,0.01,0.100,64,24.97,15.9474,1
524,Boulder,Alvo,0.50,0.01,0.100,128,30.10,15.9877,2
525,Boulder,Alvo,0.50,0.01,0.160,16,25.48,17.0357,10
526,Boulder,Alvo,0.50,0.01,0.160,32,26.12,16.9280,3
527,Boulder,Alvo,0.50,0.01,0.160,64,25.87,15.7125,2
528,Boulder,Alvo,0.50,0.01,0.160,128,30.28,15.9146,1
529,Boulder,Alvo,0.50,0.50,0.020,16,28.29,10.4739,161
530,Boulder,Alvo,0.50,0.50,0.020,32,26.33,7.3220,35
531,Boulder,Alvo,0.50,0.50,0.020,64,26.28,13.5368,5
532,Boulder,Alvo,0.50,0.50,0.020,128,25.44,16.6264,8
533,Boulder,Alvo,0.50,0.50,0.050,16,27.53,12.5118,20
534,Boulder,Alvo,0.50,0.50,0.050,32,25.85,11.4182,7
535,Boulder,Alvo,0.50,0.50,0.050,64,25.31,14.7012,3
536,Boulder,Alvo,0.50,0.50,0.050,128,25.22,16.0526,2
537,Boulder,Alvo,0.50,0.50,0.100,16,25.76,12.5200,4
538,Boulder,Alvo,0.50,0.50,0.100,32,25.32,14.5682,2
539,Boulder,Alvo,0.50,0.50,0.100,64,25.21,16.0526,7
540,Boulder,Alvo,0.50,0.50,0.100,128,30.10,15.9877,3
541,Boulder,Alvo,0.50,0.50,0.160,16,25.48,17.0357,4
542,Boulder,Alvo,0.50,0.50,0.160,32,26.12,16.9280,2
543,Boulder,Alvo,0.50,0.50,0.160,64,25.87,15.7125,2
544,Boulder,Alvo,0.50,0.50,0.160,128,30.28,15.9146,5
545,Boulder,Alvo,0.50,0.75,0.020,16,28.09,10.4739,337
546,Boulder,Alvo,0.50,0.75,0.020,32,25.61,7.1654,41
547,Boulder,Alvo,0.50,0.75,0.020,64,26.11,13.4842,9
548,Boulder,Alvo,0.50,0.75,0.020,128,25.44,16.6264,4
549,Boulder,Alvo,0.50,0.75,0.050,16,27.52,11.6277,36
550,Boulder,Alvo,0.50,0.75,0.050,32,26.05,11.0175,6
551,Boulder,Alvo,0.50,0.75,0.050,64,25.62,15.4368,3
552,Boulder,Alvo,0.50,0.75,0.050,128,23.74,6.8042,5
553,Boulder,Alvo,0.50,0.75,0.100,16,25.76,12.5200,5
554,Boulder,Alvo,0.50,0.75,0.100,32,25.61,15.3864,3
555,Boulder,Alvo,0.50,0.75,0.100,64,23.73,6.8042,2
556,Boulder,Alvo,0.50,0.75,0.100,128,30.10,15.9877,2
557,Boulder,Alvo,0.50,0.75,0.160,16,25.48,17.0357,12
558,Boulder,Alvo,0.50,0.75,0.160,32,26.12,16.9280,3
559,Boulder,Alvo,0.50,0.75,0.160,64,25.87,15.7125,2
560,Boulder,Alvo,0.50,0.75,0.160,128,28.29,6.6810,2
561,Boulder,Alvo,0.50,1.00,0.020,16,25.16,4.8456,604
562,Boulder,Alvo,0.50,1.00,0.020,32,25.01,6.1700,67
563,Boulder,Alvo,0.50,1.00,0.020,64,24.80,7.3176,11
564,Boulder,Alvo,0.50,1.00,0.020,128,24.07,8.4702,4
565,Boulder,Alvo,0.50,1.00,0.050,16,24.93,6.0602,39
566,Boulder,Alvo,0.50,1.00,0.050,32,24.38,6.1415,15
567,Boulder,Alvo,0.50,1.00,0.050,64,24.12,9.1181,3
568,Boulder,Alvo,0.50,1.00,0.050,128,23.26,7.8252,2
569,Boulder,Alvo,0.50,1.00,0.100,16,24.52,5.9364,7
570,Boulder,Alvo,0.50,1.00,0.100,32,24.11,9.0938,7
571,Boulder,Alvo,0.50,1.00,0.100,64,23.26,7.8252,2
572,Boulder,Alvo,0.50,1.00,0.100,128,27.97,7.1364,2
573,Boulder,Alvo,0.50,1.00,0.160,16,24.02,8.5874,3
574,Boulder,Alvo,0.50,1.00,0.160,32,23.81,9.5404,2
575,Boulder,Alvo,0.50,1.00,0.160,64,24.46,7.2692,5
576,Boulder,Alvo,0.50,1.00,0.160,128,28.29,6.6810,2
577,Boulder,Alvo,0.75,0.01,0.020,16,28.15,10.6975,150
578,Boulder,Alvo,0.75,0.01,0.020,32,26.33,7.3220,38
579,Boulder,Alvo,0.75,0.01,0.020,64,26.05,13.4316,5
580,Boulder,Alvo,0.75,0.01,0.020,128,25.48,16.2308,3
581,Boulder,Alvo,0.75,0.01,0.050,16,27.50,12.7120,16
582,Boulder,Alvo,0.75,0.01,0.050,32,25.84,11.8491,3
583,Boulder,Alvo,0.75,0.01,0.050,64,25.31,14.7012,6
584,Boulder,Alvo,0.75,0.01,0.050,128,24.98,15.9474,1
585,Boulder,Alvo,0.75,0.01,0.100,16,25.76,12.0385,3
586,Boulder,Alvo,0.75,0.01,0.100,32,25.32,14.5682,2
587,Boulder,Alvo,0.75,0.01,0.100,64,24.97,15.9474,1
588,Boulder,Alvo,0.75,0.01,0.100,128,30.10,15.9877,5
589,Boulder,Alvo,0.75,0.01,0.160,16,25.48,17.0357,3
590,Boulder,Alvo,0.75,0.01,0.160,32,26.12,16.9280,2
591,Boulder,Alvo,0.75,0.01,0.160,64,25.87,15.7125,1
592,Boulder,Alvo,0.75,0.01,0.160,128,30.28,15.9146,1
593,Boulder,Alvo,0.75,0.50,0.020,16,28.29,10.4739,137
594,Boulder,Alvo,0.75,0.50,0.020,32,26.33,7.3220,31
595,Boulder,Alvo,0.75,0.50,0.020,64,26.28,13.5368,6
596,Boulder,Alvo,0.75,0.50,0.020,128,25.44,16.6264,3
597,Boulder,Alvo,0.75,0.50,0.050,16,27.53,12.5118,16
598,Boulder,Alvo,0.75,0.50,0.050,32,25.85,11.4182,4
599,Boulder,Alvo,0.75,0.50,0.050,64,25.31,14.7012,5
600,Boulder,Alvo,0.75,0.50,0.050,128,25.22,16.0526,1
601,Boulder,Alvo,0.75,0.50,0.100,16,25.76,12.5200,3
602,Boulder,Alvo,0.75,0.50,0.100,32,25.32,14.5682,2
603,Boulder,Alvo,0.75,0.50,0.100,64,25.21,16.0526,1
604,Boulder,Alvo,0.75,0.50,0.100,128,30.10,15.9877,8
605,Boulder,Alvo,0.75,0.50,0.160,16,25.48,17.0357,3
606,Boulder,Alvo,0.75,0.50,0.160,32,26.12,16.9280,2
607,Boulder,Alvo,0.75,0.50,0.160,64,25.87,15.7125,2
608,Boulder,Alvo,0.75,0.50,0.160,128,30.28,15.9146,1
609,Boulder,Alvo,0.75,0.75,0.020,16,28.09,10.4739,330
610,Boulder,Alvo,0.75,0.75,0.020,32,25.61,7.1654,44
611,Boulder,Alvo,0.75,0.75,0.020,64,26.11,13.4842,7
612,Boulder,Alvo,0.75,0.75,0.020,128,25.44,16.6264,7
613,Boulder,Alvo,0.75,0.75,0.050,16,27.52,11.6277,24
614,Boulder,Alvo,0.75,0.75,0.050,32,26.05,11.0175,9
615,Boulder,Alvo,0.75,0.75,0.050,64,25.62,15.4368,3
616,Boulder,Alvo,0.75,0.75,0.050,128,23.74,6.8042,2
617,Boulder,Alvo,0.75,0.75,0.100,16,25.76,12.5200,5
618,Boulder,Alvo,0.75,0.75,0.100,32,25.61,15.3864,7
619,Boulder,Alvo,0.75,0.75,0.100,64,23.73,6.8042,2
620,Boulder,Alvo,0.75,0.75,0.100,128,30.10,15.9877,2
621,Boulder,Alvo,0.75,0.75,0.160,16,25.48,17.0357,3
622,Boulder,Alvo,0.75,0.75,0.160,32,26.12,16.9280,2
623,Boulder,Alvo,0.75,0.75,0.160,64,25.87,15.7125,6
624,Boulder,Alvo,0.75,0.75,0.160,128,28.29,6.6810,2
625,Boulder,Alvo,0.75,1.00,0.020,16,25.16,4.8456,502
626,Boulder,Alvo,0.75,1.00,0.020,32,25.01,6.1700,63
627,Boulder,Alvo,0.75,1.00,0.020,64,24.80,7.3176,11
628,Boulder,Alvo,0.75,1.00,0.020,128,24.07,8.4702,7
629,Boulder,Alvo,0.75,1.00,0.050,16,24.93,6.0602,43
630,Boulder,Alvo,0.75,1.00,0.050,32,24.38,6.1415,7
631,Boulder,Alvo,0.75,1.00,0.050,64,24.12,9.1181,3
632,Boulder,Alvo,0.75,1.00,0.050,128,23.26,7.8252,2
633,Boulder,Alvo,0.75,1.00,0.100,16,24.52,5.9364,7
634,Boulder,Alvo,0.75,1.00,0.100,32,24.11,9.0938,3
635,Boulder,Alvo,0.75,1.00,0.100,64,23.26,7.8252,4
636,Boulder,Alvo,0.75,1.00,0.100,128,27.97,7.1364,2
637,Boulder,Alvo,0.75,1.00,0.160,16,24.02,8.5874,7
638,Boulder,Alvo,0.75,1.00,0.160,32,23.81,9.5404,3
639,Boulder,Alvo,0.75,1.00,0.160,64,24.46,7.2692,2
640,Boulder,Alvo,0.75,1.00,0.160,128,28.29,6.6810,2
641,Boulder,Alvo,0.90,0.01,0.020,16,28.15,10.6975,163
642,Boulder,Alvo,0.90,0.01,0.020,32,26.34,7.3779,33
643,Boulder,Alvo,0.90,0.01,0.020,64,26.05,13.4316,6
644,Boulder,Alvo,0.90,0.01,0.020,128,25.46,16.4066,4
645,Boulder,Alvo,0.90,0.01,0.050,16,27.50,12.7120,33
646,Boulder,Alvo,0.90,0.01,0.050,32,25.91,11.4182,4
647,Boulder,Alvo,0.90,0.01,0.050,64,25.31,14.7012,2
648,Boulder,Alvo,0.90,0.01,0.050,128,25.24,15.9737,1
649,Boulder,Alvo,0.90,0.01,0.100,16,25.75,12.0385,4
650,Boulder,Alvo,0.90,0.01,0.100,32,25.32,14.5682,7
651,Boulder,Alvo,0.90,0.01,0.100,64,25.23,15.9737,1
652,Boulder,Alvo,0.90,0.01,0.100,128,30.10,15.9877,2
653,Boulder,Alvo,0.90,0.01,0.160,16,25.48,17.0357,3
654,Boulder,Alvo,0.90,0.01,0.160,32,26.12,16.9280,2
655,Boulder,Alvo,0.90,0.01,0.160,64,25.87,15.7125,5
656,Boulder,Alvo,0.90,0.01,0.160,128,30.28,15.9146,1
657,Boulder,Alvo,0.90,0.50,0.020,16,28.28,10.5474,174
658,Boulder,Alvo,0.90,0.50,0.020,32,26.34,7.3779,39
659,Boulder,Alvo,0.90,0.50,0.020,64,26.08,13.4105,6
660,Boulder,Alvo,0.90,0.50,0.020,128,25.44,16.6264,6
661,Boulder,Alvo,0.90,0.50,0.050,16,27.53,12.5118,17
662,Boulder,Alvo,0.90,0.50,0.050,32,25.91,11.4182,12
663,Boulder,Alvo,0.90,0.50,0.050,64,25.31,14.7012,3
664,Boulder,Alvo,0.90,0.50,0.050,128,25.22,16.0526,1
665,Boulder,Alvo,0.90,0.50,0.100,16,25.75,12.0385,3
666,Boulder,Alvo,0.90,0.50,0.100,32,25.32,14.5682,2
667,Boulder,Alvo,0.90,0.50,0.100,64,25.21,16.0526,2
668,Boulder,Alvo,0.90,0.50,0.100,128,30.10,15.9877,2
669,Boulder,Alvo,0.90,0.50,0.160,16,25.48,17.0357,3
670,Boulder,Alvo,0.90,0.50,0.160,32,26.12,16.9280,2
671,Boulder,Alvo,0.90,0.50,0.160,64,25.87,15.7125,2
672,Boulder,Alvo,0.90,0.50,0.160,128,30.28,15.9146,4
673,Boulder,Alvo,0.90,0.75,0.020,16,28.12,10.4739,310
674,Boulder,Alvo,0.90,0.75,0.020,32,25.63,7.1654,37
675,Boulder,Alvo,0.90,0.75,0.020,64,26.25,13.5368,10
676,Boulder,Alvo,0.90,0.75,0.020,128,25.44,16.6264,4
677,Boulder,Alvo,0.90,0.75,0.050,16,27.48,11.8000,28
678,Boulder,Alvo,0.90,0.75,0.050,32,26.05,11.0175,5
679,Boulder,Alvo,0.90,0.75,0.050,64,25.62,15.4368,6
680,Boulder,Alvo,0.90,0.75,0.050,128,23.74,6.8042,2
681,Boulder,Alvo,0.90,0.75,0.100,16,25.76,12.5200,5
682,Boulder,Alvo,0.90,0.75,0.100,32,25.61,15.3864,3
683,Boulder,Alvo,0.90,0.75,0.100,64,23.73,6.8042,5
684,Boulder,Alvo,0.90,0.75,0.100,128,30.10,15.9877,2
685,Boulder,Alvo,0.90,0.75,0.160,16,25.48,17.0357,4
686,Boulder,Alvo,0.90,0.75,0.160,32,26.12,16.9280,2
687,Boulder,Alvo,0.90,0.75,0.160,64,25.87,15.7125,5
688,Boulder,Alvo,0.90,0.75,0.160,128,28.63,6.4429,2
689,Boulder,Alvo,0.90,1.00,0.020,16,25.16,4.8456,508
690,Boulder,Alvo,0.90,1.00,0.020,32,25.01,6.1700,56
691,Boulder,Alvo,0.90,1.00,0.020,64,24.80,7.3176,11
692,Boulder,Alvo,0.90,1.00,0.020,128,24.07,8.4702,4
693,Boulder,Alvo,0.90,1.00,0.050,16,24.93,6.0602,48
694,Boulder,Alvo,0.90,1.00,0.050,32,24.38,6.1415,7
695,Boulder,Alvo,0.90,1.00,0.050,64,24.12,9.1181,7
696,Boulder,Alvo,0.90,1.00,0.050,128,23.26,7.8252,2
697,Boulder,Alvo,0.90,1.00,0.100,16,24.52,5.9364,7
698,Boulder,Alvo,0.90,1.00,0.100,32,24.11,9.0938,3
699,Boulder,Alvo,0.90,1.00,0.100,64,23.26,7.8252,2
700,Boulder,Alvo,0.90,1.00,0.100,128,27.97,7.1364,6
701,Boulder,Alvo,0.90,1.00,0.160,16,24.02,8.5874,3
702,Boulder,Alvo,0.90,1.00,0.160,32,23.81,9.5404,2
703,Boulder,Alvo,0.90,1.00,0.160,64,24.46,7.2692,2
704,Boulder,Alvo,0.90,1.00,0.160,128,28.29,6.6810,2
705,Boulder,Alvo,0.95,0.01,0.020,16,25.61,5.6402,349
706,Boulder,Alvo,0.95,0.01,0.020,32,24.97,6.5599,38
707,Boulder,Alvo,0.95,0.01,0.020,64,26.29,12.9899,8
708,Boulder,Alvo,0.95,0.01,0.020,128,24.30,9.1126,4
709,Boulder,Alvo,0.95,0.01,0.050,16,26.28,7.0817,30
710,Boulder,Alvo,0.95,0.01,0.050,32,26.02,11.0175,5
711,Boulder,Alvo,0.95,0.01,0.050,64,24.93,9.7891,3
